Cut Edges,Democratic Districts,Republican Districts,Efficiency Gap
744.0,4.0,4.0,-0.012567840668919023
756.0,4.0,4.0,-0.012567840668919023
753.0,4.0,4.0,-0.012567840668919023
774.0,4.0,4.0,-0.009218308881381034
739.0,3.0,5.0,-0.13758133938075623
779.0,3.0,5.0,-0.13758133938075623
773.0,3.0,5.0,-0.14182502584039122
785.0,3.0,5.0,-0.14182502584039122
789.0,3.0,5.0,-0.1421354190771509
814.0,3.0,5.0,-0.1421354190771509
833.0,3.0,5.0,-0.13789543512133415
812.0,3.0,5.0,-0.13340306382190956
802.0,4.0,4.0,-0.008952037148454975
819.0,4.0,4.0,-0.002593912466638898
812.0,4.0,4.0,-0.004474475864303235
805.0,4.0,4.0,-0.007372919269989664
801.0,3.0,5.0,-0.1390358062973419
797.0,3.0,5.0,-0.14074358618348992
810.0,3.0,5.0,-0.14074358618348992
808.0,3.0,5.0,-0.13913731661035775
851.0,3.0,5.0,-0.13913731661035775
839.0,3.0,5.0,-0.14162385646626865
844.0,3.0,5.0,-0.14427700899399887
856.0,3.0,5.0,-0.1460076209870258
845.0,3.0,5.0,-0.14365190293269156
850.0,3.0,5.0,-0.14392465404729948
827.0,3.0,5.0,-0.14392465404729948
842.0,3.0,5.0,-0.14392465404729948
856.0,3.0,5.0,-0.14392465404729948
842.0,3.0,5.0,-0.15257216025670692
780.0,3.0,5.0,-0.15257216025670692
795.0,3.0,5.0,-0.1519516823251724
800.0,3.0,5.0,-0.13550762870057542
777.0,3.0,5.0,-0.13448419493682603
748.0,3.0,5.0,-0.13448419493682603
784.0,3.0,5.0,-0.13448419493682603
778.0,3.0,5.0,-0.13448419493682603
777.0,3.0,5.0,-0.13448419493682603
784.0,3.0,5.0,-0.13448419493682603
795.0,3.0,5.0,-0.13448419493682603
793.0,3.0,5.0,-0.13448419493682603
806.0,3.0,5.0,-0.13448419493682603
760.0,3.0,5.0,-0.14126162817605406
730.0,3.0,5.0,-0.14126162817605406
741.0,3.0,5.0,-0.13770475617469646
759.0,3.0,5.0,-0.14240230789404668
772.0,3.0,5.0,-0.14240230789404668
780.0,3.0,5.0,-0.14240230789404668
801.0,3.0,5.0,-0.14240230789404668
801.0,3.0,5.0,-0.14240230789404668
808.0,3.0,5.0,-0.14240230789404668
781.0,3.0,5.0,-0.14240230789404668
821.0,3.0,5.0,-0.14240230789404668
822.0,3.0,5.0,-0.14240230789404668
789.0,3.0,5.0,-0.14240230789404668
811.0,3.0,5.0,-0.14405578439086097
741.0,3.0,5.0,-0.14405578439086097
747.0,3.0,5.0,-0.14405578439086097
786.0,4.0,4.0,-0.023468011909720615
805.0,4.0,4.0,-0.016281451998580707
806.0,4.0,4.0,-0.016281451998580707
807.0,3.0,5.0,-0.14190925780225544
741.0,2.0,6.0,-0.26381604726863206
732.0,3.0,5.0,-0.14425541105505932
737.0,3.0,5.0,-0.14425541105505932
690.0,3.0,5.0,-0.14425541105505932
716.0,3.0,5.0,-0.14425541105505932
725.0,3.0,5.0,-0.1375279616173771
735.0,3.0,5.0,-0.1375279616173771
739.0,3.0,5.0,-0.1375279616173771
767.0,3.0,5.0,-0.1375279616173771
780.0,3.0,5.0,-0.12947686706468584
748.0,3.0,5.0,-0.12947686706468584
713.0,3.0,5.0,-0.12976195985868777
726.0,3.0,5.0,-0.12976195985868777
662.0,2.0,6.0,-0.25478687462396443
651.0,2.0,6.0,-0.25478687462396443
664.0,2.0,6.0,-0.2557837737770167
671.0,3.0,5.0,-0.13147004828682063
727.0,3.0,5.0,-0.13147004828682063
695.0,3.0,5.0,-0.13147004828682063
636.0,3.0,5.0,-0.13147004828682063
677.0,3.0,5.0,-0.13794850434272843
688.0,3.0,5.0,-0.13797658166334983
658.0,3.0,5.0,-0.13830548741920057
744.0,3.0,5.0,-0.13830548741920057
701.0,3.0,5.0,-0.14912019253019854
745.0,3.0,5.0,-0.14472038382622915
852.0,3.0,5.0,-0.14472038382622915
831.0,3.0,5.0,-0.15021243115656963
830.0,3.0,5.0,-0.1487807963468629
775.0,3.0,5.0,-0.1487807963468629
767.0,3.0,5.0,-0.1538924114098826
790.0,3.0,5.0,-0.15388438931827647
859.0,3.0,5.0,-0.1518261057373382
817.0,3.0,5.0,-0.1518261057373382
842.0,3.0,5.0,-0.1518261057373382
772.0,3.0,5.0,-0.14066953610712576
714.0,3.0,5.0,-0.14066953610712576
715.0,3.0,5.0,-0.14066953610712576
712.0,3.0,5.0,-0.13982073710680182
713.0,3.0,5.0,-0.13982073710680182
732.0,3.0,5.0,-0.13982073710680182
740.0,3.0,5.0,-0.1354471544715447
776.0,3.0,5.0,-0.1354471544715447
732.0,3.0,5.0,-0.1354471544715447
736.0,3.0,5.0,-0.1306965335308002
729.0,3.0,5.0,-0.12810971752981287
727.0,3.0,5.0,-0.12810971752981287
718.0,3.0,5.0,-0.12810971752981287
736.0,3.0,5.0,-0.12810971752981287
731.0,3.0,5.0,-0.14071365761095941
737.0,3.0,5.0,-0.13591366995263882
756.0,3.0,5.0,-0.13591366995263882
748.0,3.0,5.0,-0.13073386711096713
736.0,3.0,5.0,-0.13989725551904475
765.0,3.0,5.0,-0.13989725551904475
749.0,3.0,5.0,-0.13989725551904475
776.0,3.0,5.0,-0.1406630567254439
788.0,3.0,5.0,-0.14433871739096898
780.0,3.0,5.0,-0.14433871739096898
756.0,3.0,5.0,-0.1397469955724225
766.0,3.0,5.0,-0.1397469955724225
817.0,3.0,5.0,-0.1397469955724225
860.0,3.0,5.0,-0.14425232563521082
845.0,3.0,5.0,-0.14605667916261705
802.0,3.0,5.0,-0.14605667916261705
817.0,3.0,5.0,-0.14317366285617317
813.0,3.0,5.0,-0.14368244858919177
807.0,3.0,5.0,-0.1445340244673794
797.0,3.0,5.0,-0.1445340244673794
764.0,3.0,5.0,-0.1445340244673794
770.0,3.0,5.0,-0.1421823174588482
787.0,3.0,5.0,-0.1421823174588482
793.0,3.0,5.0,-0.14474846114685055
796.0,3.0,5.0,-0.1460508168649049
830.0,3.0,5.0,-0.1460508168649049
779.0,3.0,5.0,-0.14445380355131823
757.0,3.0,5.0,-0.14445380355131823
802.0,3.0,5.0,-0.14484503478810878
780.0,3.0,5.0,-0.13809907283133552
814.0,3.0,5.0,-0.1467552182163188
766.0,3.0,5.0,-0.13768192406781754
761.0,3.0,5.0,-0.14296971660418692
762.0,3.0,5.0,-0.14502337205535243
793.0,3.0,5.0,-0.14591228151370697
802.0,3.0,5.0,-0.1423634316039555
763.0,3.0,5.0,-0.1352530815630737
762.0,3.0,5.0,-0.1352530815630737
794.0,3.0,5.0,-0.1352530815630737
806.0,3.0,5.0,-0.1425288101078354
809.0,3.0,5.0,-0.1460063868190864
818.0,3.0,5.0,-0.14498202742938246
780.0,3.0,5.0,-0.14420388454358926
770.0,3.0,5.0,-0.14294904429120192
824.0,4.0,4.0,-0.005674704185372024
735.0,4.0,4.0,-0.005674704185372024
724.0,4.0,4.0,-0.00796871384273615
689.0,4.0,4.0,-0.00796871384273615
687.0,4.0,4.0,-0.012605791333055645
715.0,3.0,5.0,-0.13844494839635305
738.0,3.0,5.0,-0.14222057666496968
737.0,3.0,5.0,-0.14222057666496968
726.0,3.0,5.0,-0.14222057666496968
712.0,3.0,5.0,-0.1460245907961926
716.0,3.0,5.0,-0.1429367026118079
699.0,3.0,5.0,-0.133261751592848
700.0,3.0,5.0,-0.133261751592848
716.0,3.0,5.0,-0.13468814118881225
699.0,3.0,5.0,-0.13582419277703214
694.0,3.0,5.0,-0.1329007574705728
703.0,3.0,5.0,-0.14163434689375357
707.0,3.0,5.0,-0.14163434689375357
707.0,3.0,5.0,-0.13823020317489704
731.0,3.0,5.0,-0.13823020317489704
722.0,3.0,5.0,-0.13259375819564648
708.0,3.0,5.0,-0.13259375819564648
714.0,3.0,5.0,-0.13576772959380448
709.0,3.0,5.0,-0.13860045355671774
720.0,3.0,5.0,-0.14207895589392328
726.0,3.0,5.0,-0.14171765322966323
703.0,3.0,5.0,-0.14171765322966323
707.0,3.0,5.0,-0.13877261998426435
707.0,3.0,5.0,-0.14313416948211227
669.0,3.0,5.0,-0.14313416948211227
685.0,3.0,5.0,-0.14313416948211227
704.0,3.0,5.0,-0.14482683081100262
666.0,3.0,5.0,-0.1407118063590503
632.0,3.0,5.0,-0.14116752287067463
628.0,3.0,5.0,-0.14116752287067463
624.0,3.0,5.0,-0.13443513676123478
633.0,3.0,5.0,-0.13443513676123478
691.0,3.0,5.0,-0.13844433131238335
708.0,3.0,5.0,-0.14683235371253142
771.0,3.0,5.0,-0.1440002468335879
755.0,3.0,5.0,-0.13599697628854845
752.0,3.0,5.0,-0.13599697628854845
788.0,3.0,5.0,-0.13599697628854845
772.0,3.0,5.0,-0.1382190956634424
830.0,3.0,5.0,-0.1382190956634424
843.0,3.0,5.0,-0.1405202017864581
816.0,3.0,5.0,-0.1405202017864581
765.0,3.0,5.0,-0.13459742984526618
759.0,3.0,5.0,-0.13536878480739267
770.0,3.0,5.0,-0.14517856867373227
742.0,3.0,5.0,-0.14882985452245415
745.0,3.0,5.0,-0.14882985452245415
735.0,3.0,5.0,-0.14529180358217245
748.0,3.0,5.0,-0.14223723793215162
739.0,3.0,5.0,-0.14223723793215162
743.0,3.0,5.0,-0.13884389318276485
789.0,3.0,5.0,-0.14132981595470603
764.0,3.0,5.0,-0.14132981595470603
726.0,3.0,5.0,-0.1365881427315222
742.0,3.0,5.0,-0.14524058561268724
709.0,2.0,6.0,-0.26750620940744513
722.0,2.0,6.0,-0.27158667715709417
727.0,2.0,6.0,-0.27158667715709417
717.0,2.0,6.0,-0.27158667715709417
700.0,2.0,6.0,-0.27158667715709417
712.0,2.0,6.0,-0.27101587448512054
707.0,2.0,6.0,-0.26773915860600733
777.0,3.0,5.0,-0.14913685379738048
779.0,3.0,5.0,-0.14913685379738048
784.0,3.0,5.0,-0.14542910476543094
794.0,3.0,5.0,-0.14542910476543094
787.0,3.0,5.0,-0.1469730488576233
731.0,3.0,5.0,-0.1469730488576233
734.0,3.0,5.0,-0.14981934866786997
722.0,3.0,5.0,-0.14981934866786997
702.0,3.0,5.0,-0.15025686120238813
678.0,3.0,5.0,-0.15025686120238813
646.0,2.0,6.0,-0.2736918591197297
668.0,2.0,6.0,-0.2736918591197297
663.0,2.0,6.0,-0.2736918591197297
686.0,2.0,6.0,-0.2604751546566699
727.0,2.0,6.0,-0.26115240431341696
739.0,2.0,6.0,-0.2639734036809059
732.0,2.0,6.0,-0.2639734036809059
715.0,2.0,6.0,-0.2639734036809059
716.0,2.0,6.0,-0.2639734036809059
724.0,2.0,6.0,-0.2639734036809059
679.0,2.0,6.0,-0.2706305055460422
657.0,2.0,6.0,-0.2706305055460422
647.0,2.0,6.0,-0.2706305055460422
640.0,2.0,6.0,-0.2706305055460422
654.0,2.0,6.0,-0.2706305055460422
680.0,2.0,6.0,-0.2706305055460422
664.0,2.0,6.0,-0.26788324771293254
675.0,2.0,6.0,-0.2632279662455069
729.0,3.0,5.0,-0.13640672004443005
737.0,3.0,5.0,-0.13640672004443005
698.0,3.0,5.0,-0.12891902315607595
714.0,3.0,5.0,-0.12891902315607595
756.0,3.0,5.0,-0.12891902315607595
800.0,3.0,5.0,-0.12891902315607595
793.0,3.0,5.0,-0.12891902315607595
762.0,3.0,5.0,-0.12891902315607595
735.0,3.0,5.0,-0.12890914981256074
715.0,3.0,5.0,-0.12780148408694714
744.0,3.0,5.0,-0.13035220067570694
756.0,3.0,5.0,-0.1295626417364743
738.0,3.0,5.0,-0.1295626417364743
742.0,3.0,5.0,-0.13932151617531355
736.0,3.0,5.0,-0.14059147498495858
739.0,3.0,5.0,-0.13693802934234275
758.0,3.0,5.0,-0.13693802934234275
761.0,3.0,5.0,-0.1360093179679425
799.0,3.0,5.0,-0.13895990496906865
835.0,3.0,5.0,-0.13895990496906865
849.0,4.0,4.0,-0.01257185171472208
832.0,4.0,4.0,-0.01257185171472208
828.0,4.0,4.0,-0.01257185171472208
806.0,3.0,5.0,-0.1319109547831721
797.0,3.0,5.0,-0.1319109547831721
797.0,3.0,5.0,-0.1319109547831721
738.0,3.0,5.0,-0.1319109547831721
794.0,3.0,5.0,-0.1319109547831721
797.0,3.0,5.0,-0.1319109547831721
839.0,3.0,5.0,-0.1319109547831721
768.0,3.0,5.0,-0.1319109547831721
729.0,3.0,5.0,-0.1387392974499005
709.0,3.0,5.0,-0.1387392974499005
700.0,3.0,5.0,-0.1442986069329384
679.0,3.0,5.0,-0.13527097699819504
717.0,3.0,5.0,-0.13086808287437712
719.0,3.0,5.0,-0.13086808287437712
720.0,3.0,5.0,-0.13086808287437712
762.0,3.0,5.0,-0.13086808287437712
754.0,3.0,5.0,-0.13663133860940127
731.0,3.0,5.0,-0.12808935375881272
721.0,3.0,5.0,-0.12808935375881272
731.0,2.0,6.0,-0.2646574412613196
748.0,2.0,6.0,-0.2619219080236343
757.0,2.0,6.0,-0.26736150321655017
752.0,2.0,6.0,-0.26736150321655017
758.0,2.0,6.0,-0.26933864025547277
783.0,3.0,5.0,-0.13252526187500965
793.0,3.0,5.0,-0.12954351213341356
778.0,3.0,5.0,-0.12954351213341356
799.0,3.0,5.0,-0.12928896499591183
783.0,3.0,5.0,-0.12928896499591183
808.0,3.0,5.0,-0.12928896499591183
799.0,3.0,5.0,-0.12928896499591183
789.0,3.0,5.0,-0.1276481387204764
763.0,3.0,5.0,-0.1276481387204764
736.0,3.0,5.0,-0.1276481387204764
762.0,3.0,5.0,-0.1341090078832477
766.0,3.0,5.0,-0.1341090078832477
805.0,3.0,5.0,-0.1341090078832477
797.0,3.0,5.0,-0.12513598987982288
739.0,3.0,5.0,-0.12475679178044152
709.0,2.0,6.0,-0.25765970904490826
688.0,2.0,6.0,-0.25765970904490826
694.0,3.0,5.0,-0.1256111445364928
705.0,3.0,5.0,-0.12166365838231437
733.0,3.0,5.0,-0.12166365838231437
698.0,3.0,5.0,-0.12166365838231437
767.0,3.0,5.0,-0.12166365838231437
746.0,3.0,5.0,-0.12337637494022
699.0,3.0,5.0,-0.12337637494022
691.0,3.0,5.0,-0.12337637494022
674.0,3.0,5.0,-0.12337637494022
672.0,3.0,5.0,-0.12337637494022
657.0,3.0,5.0,-0.12660557535366626
632.0,3.0,5.0,-0.13645732092994553
611.0,3.0,5.0,-0.13645732092994553
650.0,3.0,5.0,-0.13645732092994553
680.0,2.0,6.0,-0.269208126995881
674.0,2.0,6.0,-0.2639653815892998
677.0,2.0,6.0,-0.26018450810694066
683.0,2.0,6.0,-0.2641748815970133
681.0,2.0,6.0,-0.2641748815970133
650.0,2.0,6.0,-0.2641748815970133
651.0,2.0,6.0,-0.26177195661899694
688.0,2.0,6.0,-0.26177195661899694
703.0,2.0,6.0,-0.26177195661899694
736.0,2.0,6.0,-0.26177195661899694
711.0,3.0,5.0,-0.1293602381944123
667.0,3.0,5.0,-0.1293602381944123
678.0,3.0,5.0,-0.1293602381944123
722.0,3.0,5.0,-0.1293602381944123
716.0,2.0,6.0,-0.26177195661899694
720.0,2.0,6.0,-0.26205735795498375
697.0,2.0,6.0,-0.26205735795498375
688.0,2.0,6.0,-0.26205735795498375
675.0,2.0,6.0,-0.26205735795498375
691.0,2.0,6.0,-0.26205735795498375
707.0,2.0,6.0,-0.2595186745036331
694.0,2.0,6.0,-0.2595186745036331
811.0,3.0,5.0,-0.13813332099165393
867.0,3.0,5.0,-0.13813332099165393
738.0,2.0,6.0,-0.2593468166180713
772.0,2.0,6.0,-0.2680569568504034
765.0,2.0,6.0,-0.2680569568504034
684.0,2.0,6.0,-0.2680569568504034
679.0,2.0,6.0,-0.2680569568504034
716.0,2.0,6.0,-0.2656188580861141
681.0,2.0,6.0,-0.2709732956912112
694.0,3.0,5.0,-0.15191373166103578
693.0,3.0,5.0,-0.15191373166103578
658.0,2.0,6.0,-0.2646296724826831
662.0,2.0,6.0,-0.2686086299193163
646.0,2.0,6.0,-0.2686086299193163
699.0,2.0,6.0,-0.2686086299193163
714.0,2.0,6.0,-0.2686086299193163
714.0,2.0,6.0,-0.2686086299193163
705.0,2.0,6.0,-0.2686086299193163
712.0,2.0,6.0,-0.27151632958454824
699.0,2.0,6.0,-0.27151632958454824
704.0,2.0,6.0,-0.27151632958454824
698.0,2.0,6.0,-0.26973079711821785
665.0,2.0,6.0,-0.26973079711821785
687.0,2.0,6.0,-0.26973079711821785
621.0,2.0,6.0,-0.26973079711821785
617.0,2.0,6.0,-0.2682032057512226
604.0,2.0,6.0,-0.2682032057512226
607.0,2.0,6.0,-0.2682032057512226
610.0,2.0,6.0,-0.26761605035405195
623.0,3.0,5.0,-0.13688372595300904
733.0,4.0,4.0,-0.020574813717776648
682.0,4.0,4.0,-0.020574813717776648
700.0,4.0,4.0,-0.011702997485382824
741.0,4.0,4.0,-0.011702997485382824
741.0,4.0,4.0,-0.011702997485382824
760.0,4.0,4.0,-0.011702997485382824
777.0,4.0,4.0,-0.011702997485382824
757.0,4.0,4.0,-0.011702997485382824
770.0,4.0,4.0,-0.011702997485382824
670.0,3.0,5.0,-0.13906172382406937
674.0,3.0,5.0,-0.13906172382406937
657.0,3.0,5.0,-0.13906172382406937
636.0,3.0,5.0,-0.1380293423427593
635.0,3.0,5.0,-0.1380293423427593
634.0,3.0,5.0,-0.1380293423427593
648.0,3.0,5.0,-0.1380293423427593
690.0,3.0,5.0,-0.1302250813779485
720.0,3.0,5.0,-0.1302250813779485
726.0,3.0,5.0,-0.1302250813779485
759.0,3.0,5.0,-0.1302250813779485
757.0,3.0,5.0,-0.12386325419231423
756.0,3.0,5.0,-0.12386325419231423
740.0,3.0,5.0,-0.12386325419231423
761.0,3.0,5.0,-0.12386325419231423
724.0,3.0,5.0,-0.12386325419231423
749.0,3.0,5.0,-0.12386325419231423
745.0,3.0,5.0,-0.12386325419231423
762.0,3.0,5.0,-0.12719828450656423
800.0,3.0,5.0,-0.13097854090495364
808.0,3.0,5.0,-0.13097854090495364
822.0,3.0,5.0,-0.13097854090495364
792.0,3.0,5.0,-0.13097854090495364
715.0,3.0,5.0,-0.13240369633297852
675.0,3.0,5.0,-0.13240369633297852
678.0,3.0,5.0,-0.13240369633297852
709.0,3.0,5.0,-0.13240369633297852
670.0,3.0,5.0,-0.12610234337637494
658.0,3.0,5.0,-0.12610234337637494
698.0,2.0,6.0,-0.25639993212076334
691.0,2.0,6.0,-0.2616392835655112
679.0,2.0,6.0,-0.27827494176270035
656.0,2.0,6.0,-0.27827494176270035
666.0,3.0,5.0,-0.1313416948211228
676.0,3.0,5.0,-0.1313416948211228
700.0,2.0,6.0,-0.27473997624226715
667.0,3.0,5.0,-0.1313416948211228
690.0,3.0,5.0,-0.1326829268292683
717.0,3.0,5.0,-0.1326829268292683
731.0,3.0,5.0,-0.12771972046096172
682.0,3.0,5.0,-0.13246324493605469
678.0,3.0,5.0,-0.12829237438484442
672.0,3.0,5.0,-0.12842874994214837
655.0,3.0,5.0,-0.12842874994214837
653.0,3.0,5.0,-0.12842874994214837
645.0,3.0,5.0,-0.11846808904521683
696.0,3.0,5.0,-0.12300087934465682
685.0,3.0,5.0,-0.12300087934465682
672.0,3.0,5.0,-0.12005276067940945
674.0,3.0,5.0,-0.1242473889634532
638.0,3.0,5.0,-0.1242473889634532
649.0,3.0,5.0,-0.12773082797241633
642.0,3.0,5.0,-0.13207448203514294
642.0,2.0,6.0,-0.2519467456534148
658.0,2.0,6.0,-0.24972277502661175
684.0,2.0,6.0,-0.25883401983924964
694.0,2.0,6.0,-0.26204594190154423
700.0,2.0,6.0,-0.26204594190154423
695.0,2.0,6.0,-0.26204594190154423
668.0,2.0,6.0,-0.2685176100337853
653.0,2.0,6.0,-0.2685176100337853
666.0,2.0,6.0,-0.2698572993320066
668.0,2.0,6.0,-0.26545965042193115
673.0,2.0,6.0,-0.26334243532188645
686.0,2.0,6.0,-0.26334243532188645
661.0,2.0,6.0,-0.273831628638867
643.0,2.0,6.0,-0.2657157402693571
634.0,3.0,5.0,-0.14463460915444068
670.0,3.0,5.0,-0.14463460915444068
702.0,3.0,5.0,-0.15100661822557504
706.0,3.0,5.0,-0.14815044507181316
695.0,3.0,5.0,-0.13642739235741502
664.0,3.0,5.0,-0.13642739235741502
656.0,3.0,5.0,-0.1476749818731584
620.0,3.0,5.0,-0.14941423304176116
609.0,3.0,5.0,-0.14941423304176116
609.0,3.0,5.0,-0.14801160117863038
643.0,3.0,5.0,-0.14801160117863038
655.0,3.0,5.0,-0.14801160117863038
696.0,3.0,5.0,-0.14801160117863038
680.0,3.0,5.0,-0.14801160117863038
734.0,4.0,4.0,-0.010150722759599513
718.0,4.0,4.0,-0.010150722759599513
721.0,4.0,4.0,-0.005662362505978001
682.0,4.0,4.0,-0.005662362505978001
702.0,4.0,4.0,-0.005555606979219697
734.0,4.0,4.0,-0.011018034279014518
711.0,3.0,5.0,-0.1375597414418167
725.0,3.0,5.0,-0.1375597414418167
676.0,3.0,5.0,-0.1375597414418167
660.0,3.0,5.0,-0.12726554665926165
660.0,3.0,5.0,-0.12642785517039232
659.0,2.0,6.0,-0.2647287144598201
669.0,2.0,6.0,-0.2647287144598201
700.0,2.0,6.0,-0.2749371345705867
679.0,2.0,6.0,-0.2749371345705867
693.0,2.0,6.0,-0.2643004581848475
674.0,2.0,6.0,-0.2634195708180991
702.0,2.0,6.0,-0.2634195708180991
707.0,2.0,6.0,-0.2634195708180991
716.0,2.0,6.0,-0.2634195708180991
710.0,2.0,6.0,-0.25856466268647504
692.0,2.0,6.0,-0.25856466268647504
717.0,2.0,6.0,-0.25856466268647504
657.0,2.0,6.0,-0.25856466268647504
661.0,2.0,6.0,-0.25856466268647504
678.0,2.0,6.0,-0.25856466268647504
652.0,2.0,6.0,-0.25676092624303853
662.0,2.0,6.0,-0.26064886379414076
653.0,2.0,6.0,-0.26064886379414076
706.0,2.0,6.0,-0.26064886379414076
688.0,2.0,6.0,-0.26064886379414076
665.0,2.0,6.0,-0.26064886379414076
662.0,2.0,6.0,-0.26064886379414076
660.0,2.0,6.0,-0.26064886379414076
682.0,2.0,6.0,-0.26064886379414076
695.0,3.0,5.0,-0.1342345844710819
673.0,3.0,5.0,-0.1342345844710819
741.0,3.0,5.0,-0.1342345844710819
743.0,3.0,5.0,-0.13178229277548942
720.0,2.0,6.0,-0.25823699109856374
723.0,2.0,6.0,-0.25823699109856374
731.0,2.0,6.0,-0.25587942179232037
718.0,2.0,6.0,-0.2581854645870937
714.0,2.0,6.0,-0.2581854645870937
724.0,2.0,6.0,-0.2581854645870937
735.0,2.0,6.0,-0.2581854645870937
803.0,2.0,6.0,-0.2581854645870937
868.0,2.0,6.0,-0.2581854645870937
863.0,2.0,6.0,-0.2581854645870937
855.0,2.0,6.0,-0.255151262708073
751.0,2.0,6.0,-0.255151262708073
746.0,2.0,6.0,-0.255151262708073
709.0,2.0,6.0,-0.255151262708073
734.0,2.0,6.0,-0.26079326144305087
735.0,3.0,5.0,-0.12685271748353158
735.0,3.0,5.0,-0.13703645423551009
726.0,3.0,5.0,-0.1415174094814952
688.0,3.0,5.0,-0.1415174094814952
696.0,3.0,5.0,-0.14221903395504543
664.0,3.0,5.0,-0.14221903395504543
669.0,3.0,5.0,-0.14221903395504543
651.0,3.0,5.0,-0.14221903395504543
647.0,3.0,5.0,-0.14221903395504543
629.0,3.0,5.0,-0.1440070347572546
671.0,4.0,4.0,-0.01413307415806606
665.0,4.0,4.0,-0.010931642523256352
668.0,4.0,4.0,-0.009524073988367967
695.0,4.0,4.0,-0.009524073988367967
698.0,4.0,4.0,-0.009524073988367967
733.0,5.0,3.0,0.11269835392851082
745.0,5.0,3.0,0.11269835392851082
712.0,4.0,4.0,-0.00797920427022107
687.0,4.0,4.0,-0.00797920427022107
687.0,3.0,5.0,-0.12679224325450086
679.0,3.0,5.0,-0.12679224325450086
695.0,4.0,4.0,-0.0066052668116813994
702.0,3.0,5.0,-0.13312599311951373
705.0,3.0,5.0,-0.13312599311951373
660.0,3.0,5.0,-0.1286265253544376
688.0,3.0,5.0,-0.13686027676216042
720.0,3.0,5.0,-0.13686027676216042
718.0,3.0,5.0,-0.13627404699094428
690.0,3.0,5.0,-0.13028524706499436
694.0,3.0,5.0,-0.134519368723099
739.0,3.0,5.0,-0.134519368723099
685.0,3.0,5.0,-0.134519368723099
659.0,3.0,5.0,-0.13384458740223076
629.0,3.0,5.0,-0.13384458740223076
655.0,3.0,5.0,-0.13384458740223076
663.0,3.0,5.0,-0.13384458740223076
645.0,3.0,5.0,-0.13384458740223076
663.0,3.0,5.0,-0.13367890035636598
655.0,3.0,5.0,-0.13797719874731953
678.0,3.0,5.0,-0.13542555653260518
744.0,4.0,4.0,-0.006728066521651934
750.0,4.0,4.0,-0.006728066521651934
746.0,4.0,4.0,-0.013770228783881767
749.0,4.0,4.0,-0.013770228783881767
679.0,3.0,5.0,-0.14705357831566931
688.0,3.0,5.0,-0.14705357831566931
762.0,3.0,5.0,-0.14705357831566931
773.0,3.0,5.0,-0.13870628345752148
785.0,3.0,5.0,-0.13870628345752148
767.0,3.0,5.0,-0.14605050832292005
776.0,3.0,5.0,-0.13759954335786242
706.0,3.0,5.0,-0.13759954335786242
714.0,3.0,5.0,-0.13349624350133443
764.0,3.0,5.0,-0.13088350997361967
774.0,3.0,5.0,-0.130073278721402
758.0,3.0,5.0,-0.130073278721402
762.0,3.0,5.0,-0.1300316255534472
776.0,3.0,5.0,-0.13219388778328012
741.0,3.0,5.0,-0.13342928989062186
746.0,3.0,5.0,-0.13342928989062186
759.0,3.0,5.0,-0.13458940775366007
699.0,3.0,5.0,-0.12816926613288904
740.0,3.0,5.0,-0.14316903472640038
727.0,3.0,5.0,-0.14939294364480646
781.0,4.0,4.0,-0.016619305471992103
695.0,3.0,5.0,-0.14451119236050045
728.0,3.0,5.0,-0.1413668409928881
726.0,3.0,5.0,-0.1427225744743216
744.0,3.0,5.0,-0.1427324478178368
730.0,3.0,5.0,-0.138062973419108
743.0,3.0,5.0,-0.13934650807608645
726.0,3.0,5.0,-0.13918051248823685
711.0,3.0,5.0,-0.13935576433563196
760.0,3.0,5.0,-0.14094259576371854
781.0,3.0,5.0,-0.14094259576371854
746.0,3.0,5.0,-0.13836627019021613
753.0,3.0,5.0,-0.13870258095370328
753.0,3.0,5.0,-0.14800357908702427
797.0,3.0,5.0,-0.14800357908702427
792.0,3.0,5.0,-0.14802733681985777
785.0,3.0,5.0,-0.14802733681985777
764.0,3.0,5.0,-0.14802733681985777
752.0,3.0,5.0,-0.14802733681985777
759.0,3.0,5.0,-0.1374974159608769
750.0,3.0,5.0,-0.1374974159608769
763.0,3.0,5.0,-0.13665293654834082
769.0,2.0,6.0,-0.27138489069900185
719.0,3.0,5.0,-0.13665293654834082
707.0,2.0,6.0,-0.26836704154517826
695.0,2.0,6.0,-0.26836704154517826
666.0,2.0,6.0,-0.27336881566159116
666.0,2.0,6.0,-0.27336881566159116
671.0,2.0,6.0,-0.27336881566159116
675.0,2.0,6.0,-0.27336881566159116
675.0,2.0,6.0,-0.27336881566159116
693.0,2.0,6.0,-0.27336881566159116
680.0,2.0,6.0,-0.2719618642106725
666.0,2.0,6.0,-0.2719618642106725
705.0,2.0,6.0,-0.266446984773453
705.0,2.0,6.0,-0.265466129803613
714.0,2.0,6.0,-0.265466129803613
719.0,2.0,6.0,-0.26616898844510267
734.0,2.0,6.0,-0.26616898844510267
745.0,2.0,6.0,-0.2668246401629102
753.0,3.0,5.0,-0.1362502892581108
702.0,3.0,5.0,-0.1362502892581108
694.0,3.0,5.0,-0.13864519214452106
683.0,3.0,5.0,-0.13864519214452106
722.0,3.0,5.0,-0.13864519214452106
692.0,3.0,5.0,-0.13864519214452106
729.0,3.0,5.0,-0.1382298946329122
675.0,3.0,5.0,-0.1412002283210688
